timetable_id,train_number,section_id,track_id,direction,scheduled_entry,scheduled_exit,transit_duration_mins,headway_buffer_mins,source
TT-7920,12554,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 08:42:00,2026-10-05 09:19:00,37,10,SIMULATED_COA
TT-7921,12554,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 09:24:00,2026-10-05 10:15:00,51,10,SIMULATED_COA
TT-7922,12554,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 10:25:00,2026-10-05 10:39:00,14,10,SIMULATED_COA
TT-7923,12553,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 06:09:00,2026-10-05 07:43:00,94,10,SIMULATED_COA
TT-7924,12553,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 07:45:00,2026-10-05 08:52:00,67,10,SIMULATED_COA
TT-7925,12553,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 08:57:00,2026-10-05 09:41:00,44,10,SIMULATED_COA
TT-7926,12553,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 09:46:00,2026-10-05 10:23:00,37,10,SIMULATED_COA
TT-7927,12553,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 10:33:00,2026-10-05 11:24:00,51,10,SIMULATED_COA
TT-7928,12553,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 11:26:00,2026-10-05 11:40:00,14,10,SIMULATED_COA
TT-7929,12418,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-05 00:09:00,2026-10-05 00:23:00,14,10,SIMULATED_COA
TT-7930,12418,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 00:28:00,2026-10-05 01:19:00,51,10,SIMULATED_COA
TT-7931,12418,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 01:24:00,2026-10-05 02:01:00,37,10,SIMULATED_COA
TT-7932,12418,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 02:03:00,2026-10-05 02:47:00,44,10,SIMULATED_COA
TT-7933,12418,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 02:49:00,2026-10-05 03:56:00,67,10,SIMULATED_COA
TT-7934,12418,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 04:06:00,2026-10-05 05:40:00,94,10,SIMULATED_COA
TT-7935,12417,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 03:00:00,2026-10-05 04:34:00,94,10,SIMULATED_COA
TT-7936,12417,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 04:36:00,2026-10-05 05:43:00,67,10,SIMULATED_COA
TT-7937,12417,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 05:53:00,2026-10-05 06:37:00,44,10,SIMULATED_COA
TT-7938,12417,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 06:42:00,2026-10-05 07:19:00,37,10,SIMULATED_COA
TT-7939,12417,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 07:29:00,2026-10-05 08:20:00,51,10,SIMULATED_COA
TT-7940,12417,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 08:25:00,2026-10-05 08:39:00,14,10,SIMULATED_COA
TT-7941,12876,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 16:17:00,2026-10-05 17:51:00,94,10,SIMULATED_COA
TT-7942,12876,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 17:56:00,2026-10-05 19:03:00,67,10,SIMULATED_COA
TT-7943,12876,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 19:05:00,2026-10-05 19:49:00,44,10,SIMULATED_COA
TT-7944,12876,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 19:51:00,2026-10-05 20:28:00,37,10,SIMULATED_COA
TT-7945,12876,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 20:38:00,2026-10-05 21:29:00,51,10,SIMULATED_COA
TT-7946,12876,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 21:31:00,2026-10-05 21:45:00,14,10,SIMULATED_COA
TT-7947,12875,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 00:28:00,2026-10-05 02:02:00,94,10,SIMULATED_COA
TT-7948,12875,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 02:07:00,2026-10-05 03:14:00,67,10,SIMULATED_COA
TT-7949,12875,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 03:24:00,2026-10-05 04:08:00,44,10,SIMULATED_COA
TT-7950,12875,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 04:10:00,2026-10-05 04:47:00,37,10,SIMULATED_COA
TT-7951,12875,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 04:49:00,2026-10-05 05:40:00,51,10,SIMULATED_COA
TT-7952,12875,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 05:50:00,2026-10-05 06:04:00,14,10,SIMULATED_COA
TT-7953,14218,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 08:29:00,2026-10-05 08:45:00,16,8,SIMULATED_COA
TT-7954,14218,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 08:47:00,2026-10-05 09:44:00,57,8,SIMULATED_COA
TT-7955,14218,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 09:54:00,2026-10-05 10:36:00,42,8,SIMULATED_COA
TT-7956,14218,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 10:41:00,2026-10-05 11:30:00,49,8,SIMULATED_COA
TT-7957,14218,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 11:35:00,2026-10-05 12:50:00,75,8,SIMULATED_COA
TT-7958,14218,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 12:52:00,2026-10-05 14:37:00,105,8,SIMULATED_COA
TT-7959,14217,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 20:05:00,2026-10-05 21:50:00,105,8,SIMULATED_COA
TT-7960,14217,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 21:55:00,2026-10-05 23:10:00,75,8,SIMULATED_COA
TT-7961,14217,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 23:12:00,2026-10-06 00:01:00,49,8,SIMULATED_COA
TT-7962,14217,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 00:03:00,2026-10-06 00:45:00,42,8,SIMULATED_COA
TT-7963,14217,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 00:47:00,2026-10-06 01:44:00,57,8,SIMULATED_COA
TT-7964,14217,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-06 01:49:00,2026-10-06 02:05:00,16,8,SIMULATED_COA
TT-7965,14006,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 17:45:00,2026-10-05 19:30:00,105,8,SIMULATED_COA
TT-7966,14006,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 19:40:00,2026-10-05 20:55:00,75,8,SIMULATED_COA
TT-7967,14006,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 21:05:00,2026-10-05 21:54:00,49,8,SIMULATED_COA
TT-7968,14006,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 21:59:00,2026-10-05 22:41:00,42,8,SIMULATED_COA
TT-7969,14006,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 22:46:00,2026-10-05 23:43:00,57,8,SIMULATED_COA
TT-7970,14006,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-05 23:53:00,2026-10-06 00:09:00,16,8,SIMULATED_COA
TT-7971,14005,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 16:43:00,2026-10-05 18:28:00,105,8,SIMULATED_COA
TT-7972,14005,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 18:33:00,2026-10-05 19:48:00,75,8,SIMULATED_COA
TT-7973,14005,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 19:50:00,2026-10-05 20:39:00,49,8,SIMULATED_COA
TT-7974,14005,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 20:41:00,2026-10-05 21:23:00,42,8,SIMULATED_COA
TT-7975,14005,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 21:28:00,2026-10-05 22:25:00,57,8,SIMULATED_COA
TT-7976,14005,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-05 22:27:00,2026-10-05 22:43:00,16,8,SIMULATED_COA
TT-7977,19702,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 04:28:00,2026-10-05 06:13:00,105,8,SIMULATED_COA
TT-7978,19702,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 06:15:00,2026-10-05 07:30:00,75,8,SIMULATED_COA
TT-7979,19702,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 07:40:00,2026-10-05 08:29:00,49,8,SIMULATED_COA
TT-7980,19702,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 08:31:00,2026-10-05 09:13:00,42,8,SIMULATED_COA
TT-7981,19702,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 09:23:00,2026-10-05 10:20:00,57,8,SIMULATED_COA
TT-7982,19702,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-05 10:30:00,2026-10-05 10:46:00,16,8,SIMULATED_COA
TT-7983,17493,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 22:12:00,2026-10-05 23:57:00,105,8,SIMULATED_COA
TT-7984,17493,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 23:59:00,2026-10-06 01:14:00,75,8,SIMULATED_COA
TT-7985,17493,TDL-ETW,TDL-ETW-UP,UP,2026-10-06 01:19:00,2026-10-06 02:08:00,49,8,SIMULATED_COA
TT-7986,17493,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 02:18:00,2026-10-06 03:00:00,42,8,SIMULATED_COA
TT-7987,17493,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 03:05:00,2026-10-06 04:02:00,57,8,SIMULATED_COA
TT-7988,17493,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-06 04:12:00,2026-10-06 04:28:00,16,8,SIMULATED_COA
TT-7989,15533,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 01:38:00,2026-10-05 02:59:00,81,15,SIMULATED_COA
TT-7990,15533,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 03:09:00,2026-10-05 04:07:00,58,15,SIMULATED_COA
TT-7991,15533,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 04:09:00,2026-10-05 04:47:00,38,15,SIMULATED_COA
TT-7992,15533,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 04:57:00,2026-10-05 05:29:00,32,15,SIMULATED_COA
TT-7993,15533,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 05:31:00,2026-10-05 06:15:00,44,15,SIMULATED_COA
TT-7994,15533,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 06:17:00,2026-10-05 06:29:00,12,15,SIMULATED_COA
TT-7995,17441,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 15:09:00,2026-10-05 16:26:00,77,15,SIMULATED_COA
TT-7996,17441,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 16:31:00,2026-10-05 17:26:00,55,15,SIMULATED_COA
TT-7997,17441,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 17:28:00,2026-10-05 18:04:00,36,15,SIMULATED_COA
TT-7998,17441,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 18:14:00,2026-10-05 18:45:00,31,15,SIMULATED_COA
TT-7999,17441,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 18:50:00,2026-10-05 19:32:00,42,15,SIMULATED_COA
TT-8000,17441,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 19:37:00,2026-10-05 19:48:00,11,15,SIMULATED_COA
TT-8001,FRT-0005,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 21:30:00,2026-10-05 23:47:00,137,5,SIMULATED_COA
TT-8002,FRT-0005,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 23:49:00,2026-10-06 01:27:00,98,5,SIMULATED_COA
TT-8003,FRT-0005,TDL-ETW,TDL-ETW-UP,UP,2026-10-06 01:32:00,2026-10-06 02:37:00,65,5,SIMULATED_COA
TT-8004,FRT-0005,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 02:42:00,2026-10-06 03:37:00,55,5,SIMULATED_COA
TT-8005,FRT-0005,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 03:47:00,2026-10-06 05:01:00,74,5,SIMULATED_COA
TT-8006,FRT-0005,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-06 05:03:00,2026-10-06 05:23:00,20,5,SIMULATED_COA
TT-8007,17434,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-05 21:15:00,2026-10-05 21:29:00,14,10,SIMULATED_COA
TT-8008,17434,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 21:39:00,2026-10-05 22:30:00,51,10,SIMULATED_COA
TT-8009,17434,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 22:40:00,2026-10-05 23:17:00,37,10,SIMULATED_COA
TT-8010,17434,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 23:19:00,2026-10-06 00:03:00,44,10,SIMULATED_COA
TT-8011,17434,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-06 00:08:00,2026-10-06 01:15:00,67,10,SIMULATED_COA
TT-8012,17434,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-06 01:17:00,2026-10-06 02:51:00,94,10,SIMULATED_COA
TT-8013,17896,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 04:01:00,2026-10-05 04:17:00,16,8,SIMULATED_COA
TT-8014,17896,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 04:22:00,2026-10-05 05:19:00,57,8,SIMULATED_COA
TT-8015,17896,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 05:21:00,2026-10-05 06:03:00,42,8,SIMULATED_COA
TT-8016,17896,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 06:05:00,2026-10-05 06:54:00,49,8,SIMULATED_COA
TT-8017,17896,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 06:59:00,2026-10-05 08:14:00,75,8,SIMULATED_COA
TT-8018,17896,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 08:16:00,2026-10-05 10:01:00,105,8,SIMULATED_COA
TT-8019,FRT-0008,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 08:58:00,2026-10-05 11:15:00,137,5,SIMULATED_COA
TT-8020,FRT-0008,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 11:25:00,2026-10-05 13:03:00,98,5,SIMULATED_COA
TT-8021,FRT-0008,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 13:05:00,2026-10-05 14:10:00,65,5,SIMULATED_COA
TT-8022,FRT-0008,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 14:15:00,2026-10-05 15:10:00,55,5,SIMULATED_COA
TT-8023,FRT-0008,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 15:20:00,2026-10-05 16:34:00,74,5,SIMULATED_COA
TT-8024,FRT-0008,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-05 16:39:00,2026-10-05 16:59:00,20,5,SIMULATED_COA
TT-8025,17463,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 18:42:00,2026-10-05 20:16:00,94,10,SIMULATED_COA
TT-8026,17463,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 20:21:00,2026-10-05 21:28:00,67,10,SIMULATED_COA
TT-8027,17463,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 21:30:00,2026-10-05 22:14:00,44,10,SIMULATED_COA
TT-8028,17463,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 22:24:00,2026-10-05 23:01:00,37,10,SIMULATED_COA
TT-8029,17463,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 23:06:00,2026-10-05 23:57:00,51,10,SIMULATED_COA
TT-8030,17463,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-06 00:02:00,2026-10-06 00:16:00,14,10,SIMULATED_COA
TT-8031,15296,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 22:55:00,2026-10-06 00:29:00,94,10,SIMULATED_COA
TT-8032,15296,ETW-CNB,ETW-CNB-UP,UP,2026-10-06 00:31:00,2026-10-06 01:38:00,67,10,SIMULATED_COA
TT-8033,15296,TDL-ETW,TDL-ETW-UP,UP,2026-10-06 01:40:00,2026-10-06 02:24:00,44,10,SIMULATED_COA
TT-8034,15296,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 02:34:00,2026-10-06 03:11:00,37,10,SIMULATED_COA
TT-8035,15296,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 03:21:00,2026-10-06 04:12:00,51,10,SIMULATED_COA
TT-8036,15296,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-06 04:17:00,2026-10-06 04:31:00,14,10,SIMULATED_COA
TT-8037,16541,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 17:27:00,2026-10-05 17:43:00,16,8,SIMULATED_COA
TT-8038,16541,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 17:45:00,2026-10-05 18:42:00,57,8,SIMULATED_COA
TT-8039,16541,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 18:52:00,2026-10-05 19:34:00,42,8,SIMULATED_COA
TT-8040,16541,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 19:44:00,2026-10-05 20:33:00,49,8,SIMULATED_COA
TT-8041,16541,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 20:35:00,2026-10-05 21:50:00,75,8,SIMULATED_COA
TT-8042,16541,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 21:55:00,2026-10-05 23:40:00,105,8,SIMULATED_COA
TT-8043,15444,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 10:06:00,2026-10-05 11:27:00,81,15,SIMULATED_COA
TT-8044,15444,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 11:32:00,2026-10-05 12:30:00,58,15,SIMULATED_COA
TT-8045,15444,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 12:35:00,2026-10-05 13:13:00,38,15,SIMULATED_COA
TT-8046,15444,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 13:15:00,2026-10-05 13:47:00,32,15,SIMULATED_COA
TT-8047,15444,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 13:49:00,2026-10-05 14:33:00,44,15,SIMULATED_COA
TT-8048,15444,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 14:35:00,2026-10-05 14:47:00,12,15,SIMULATED_COA
TT-8049,15105,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 12:17:00,2026-10-05 12:33:00,16,8,SIMULATED_COA
TT-8050,15105,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 12:43:00,2026-10-05 13:40:00,57,8,SIMULATED_COA
TT-8051,15105,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 13:45:00,2026-10-05 14:27:00,42,8,SIMULATED_COA
TT-8052,15105,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 14:32:00,2026-10-05 15:21:00,49,8,SIMULATED_COA
TT-8053,15105,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 15:31:00,2026-10-05 16:46:00,75,8,SIMULATED_COA
TT-8054,15105,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 16:48:00,2026-10-05 18:33:00,105,8,SIMULATED_COA
TT-8055,19395,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 01:33:00,2026-10-05 01:49:00,16,8,SIMULATED_COA
TT-8056,19395,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 01:51:00,2026-10-05 02:48:00,57,8,SIMULATED_COA
TT-8057,19395,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 02:50:00,2026-10-05 03:32:00,42,8,SIMULATED_COA
TT-8058,19395,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 03:42:00,2026-10-05 04:31:00,49,8,SIMULATED_COA
TT-8059,19395,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 04:41:00,2026-10-05 05:56:00,75,8,SIMULATED_COA
TT-8060,19395,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 05:58:00,2026-10-05 07:43:00,105,8,SIMULATED_COA
TT-8061,16662,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 14:56:00,2026-10-05 16:17:00,81,15,SIMULATED_COA
TT-8062,16662,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 16:27:00,2026-10-05 17:25:00,58,15,SIMULATED_COA
TT-8063,16662,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 17:30:00,2026-10-05 18:08:00,38,15,SIMULATED_COA
TT-8064,16662,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 18:18:00,2026-10-05 18:50:00,32,15,SIMULATED_COA
TT-8065,16662,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 18:52:00,2026-10-05 19:36:00,44,15,SIMULATED_COA
TT-8066,16662,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 19:41:00,2026-10-05 19:53:00,12,15,SIMULATED_COA
TT-8067,16488,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 13:40:00,2026-10-05 15:05:00,85,12,SIMULATED_COA
TT-8068,16488,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 15:10:00,2026-10-05 16:11:00,61,12,SIMULATED_COA
TT-8069,16488,TDL-ETW,TDL-ETW-UP,UP,2026-10-05 16:16:00,2026-10-05 16:56:00,40,12,SIMULATED_COA
TT-8070,16488,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-05 17:01:00,2026-10-05 17:35:00,34,12,SIMULATED_COA
TT-8071,16488,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-05 17:40:00,2026-10-05 18:26:00,46,12,SIMULATED_COA
TT-8072,16488,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-05 18:36:00,2026-10-05 18:48:00,12,12,SIMULATED_COA
TT-8073,14489,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 22:08:00,2026-10-05 22:24:00,16,8,SIMULATED_COA
TT-8074,14489,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 22:26:00,2026-10-05 23:23:00,57,8,SIMULATED_COA
TT-8075,14489,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 23:25:00,2026-10-06 00:07:00,42,8,SIMULATED_COA
TT-8076,14489,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-06 00:09:00,2026-10-06 00:58:00,49,8,SIMULATED_COA
TT-8077,14489,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-06 01:08:00,2026-10-06 02:23:00,75,8,SIMULATED_COA
TT-8078,14489,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-06 02:33:00,2026-10-06 04:18:00,105,8,SIMULATED_COA
TT-8079,15521,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-05 05:26:00,2026-10-05 05:38:00,12,12,SIMULATED_COA
TT-8080,15521,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 05:40:00,2026-10-05 06:26:00,46,12,SIMULATED_COA
TT-8081,15521,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 06:31:00,2026-10-05 07:05:00,34,12,SIMULATED_COA
TT-8082,15521,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 07:15:00,2026-10-05 07:55:00,40,12,SIMULATED_COA
TT-8083,15521,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 08:00:00,2026-10-05 09:01:00,61,12,SIMULATED_COA
TT-8084,15521,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 09:11:00,2026-10-05 10:36:00,85,12,SIMULATED_COA
TT-8085,16969,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 20:51:00,2026-10-05 22:36:00,105,8,SIMULATED_COA
TT-8086,16969,ETW-CNB,ETW-CNB-UP,UP,2026-10-05 22:41:00,2026-10-05 23:56:00,75,8,SIMULATED_COA
TT-8087,16969,TDL-ETW,TDL-ETW-UP,UP,2026-10-06 00:01:00,2026-10-06 00:50:00,49,8,SIMULATED_COA
TT-8088,16969,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 01:00:00,2026-10-06 01:42:00,42,8,SIMULATED_COA
TT-8089,16969,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 01:44:00,2026-10-06 02:41:00,57,8,SIMULATED_COA
TT-8090,16969,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-06 02:51:00,2026-10-06 03:07:00,16,8,SIMULATED_COA
TT-8091,15809,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-05 04:27:00,2026-10-05 04:43:00,16,8,SIMULATED_COA
TT-8092,15809,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 04:48:00,2026-10-05 05:45:00,57,8,SIMULATED_COA
TT-8093,15809,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 05:50:00,2026-10-05 06:32:00,42,8,SIMULATED_COA
TT-8094,15809,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 06:34:00,2026-10-05 07:23:00,49,8,SIMULATED_COA
TT-8095,15809,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-05 07:28:00,2026-10-05 08:43:00,75,8,SIMULATED_COA
TT-8096,15809,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-05 08:48:00,2026-10-05 10:33:00,105,8,SIMULATED_COA
TT-8097,17534,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-05 22:21:00,2026-10-05 23:55:00,94,10,SIMULATED_COA
TT-8098,17534,ETW-CNB,ETW-CNB-UP,UP,2026-10-06 00:00:00,2026-10-06 01:07:00,67,10,SIMULATED_COA
TT-8099,17534,TDL-ETW,TDL-ETW-UP,UP,2026-10-06 01:09:00,2026-10-06 01:53:00,44,10,SIMULATED_COA
TT-8100,17534,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-06 02:03:00,2026-10-06 02:40:00,37,10,SIMULATED_COA
TT-8101,17534,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-06 02:50:00,2026-10-06 03:41:00,51,10,SIMULATED_COA
TT-8102,17534,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-06 03:51:00,2026-10-06 04:05:00,14,10,SIMULATED_COA
TT-8103,15876,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-05 19:17:00,2026-10-05 19:29:00,12,15,SIMULATED_COA
TT-8104,15876,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-05 19:31:00,2026-10-05 20:15:00,44,15,SIMULATED_COA
TT-8105,15876,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-05 20:25:00,2026-10-05 20:57:00,32,15,SIMULATED_COA
TT-8106,15876,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-05 21:02:00,2026-10-05 21:40:00,38,15,SIMULATED_COA
