inspection_id,asset_id,date,day_index,inspection_type,measured_health,detected_flaws
INSP-600624,AST-TRK-1154,2026-07-08,110,USFD_ULTRASONIC,94.9,0
INSP-600625,AST-TRK-1164,2026-07-08,110,USFD_ULTRASONIC,91.8,0
INSP-600626,AST-TRK-1171,2026-07-08,110,USFD_ULTRASONIC,93.5,0
INSP-600627,AST-TRK-1012,2026-07-09,111,USFD_ULTRASONIC,89.3,0
INSP-600628,AST-TRK-1021,2026-07-09,111,USFD_ULTRASONIC,94.3,0
INSP-600629,AST-TRK-1031,2026-07-09,111,USFD_ULTRASONIC,92.3,0
INSP-600630,AST-TRK-1059,2026-07-09,111,USFD_ULTRASONIC,95.8,0
INSP-600631,AST-TRK-1068,2026-07-09,111,USFD_ULTRASONIC,93.1,0
INSP-600632,AST-TRK-1070,2026-07-09,111,USFD_ULTRASONIC,90.0,0
INSP-600633,AST-OHE-1074,2026-07-09,111,TOWER_WAGON,92.7,0
INSP-600634,AST-SIG-1084,2026-07-09,111,POINT_GEAR_TEST,97.8,0
INSP-600635,AST-TRK-1092,2026-07-09,111,USFD_ULTRASONIC,94.3,0
INSP-600636,AST-TRK-1100,2026-07-09,111,USFD_ULTRASONIC,94.2,0
INSP-600637,AST-OHE-1114,2026-07-09,111,TOWER_WAGON,86.2,0
INSP-600638,AST-TRK-1167,2026-07-09,111,USFD_ULTRASONIC,90.6,0
INSP-600639,AST-PNT-1173,2026-07-09,111,POINT_GEAR_TEST,93.6,0
INSP-600640,AST-TRK-1007,2026-07-10,112,USFD_ULTRASONIC,92.5,0
INSP-600641,AST-TRK-1044,2026-07-10,112,USFD_ULTRASONIC,93.3,0
INSP-600642,AST-TRK-1056,2026-07-10,112,USFD_ULTRASONIC,94.2,0
INSP-600643,AST-PNT-1063,2026-07-10,112,POINT_GEAR_TEST,98.2,0
INSP-600644,AST-TRK-1083,2026-07-10,112,USFD_ULTRASONIC,88.9,0
INSP-600645,AST-SIG-1096,2026-07-10,112,POINT_GEAR_TEST,93.2,0
INSP-600646,AST-TRK-1105,2026-07-10,112,USFD_ULTRASONIC,91.8,0
INSP-600647,AST-TRK-1131,2026-07-10,112,USFD_ULTRASONIC,95.7,0
INSP-600648,AST-TRK-1156,2026-07-10,112,USFD_ULTRASONIC,94.6,0
INSP-600649,AST-TRK-1157,2026-07-10,112,USFD_ULTRASONIC,94.8,0
INSP-600650,AST-TRK-1159,2026-07-10,112,USFD_ULTRASONIC,93.0,0
INSP-600651,AST-SIG-1172,2026-07-10,112,POINT_GEAR_TEST,92.0,0
INSP-600652,AST-PNT-1009,2026-07-11,113,POINT_GEAR_TEST,94.7,0
INSP-600653,AST-OHE-1010,2026-07-11,113,TOWER_WAGON,95.4,0
INSP-600654,AST-SIG-1013,2026-07-11,113,POINT_GEAR_TEST,89.4,0
INSP-600655,AST-OHE-1041,2026-07-11,113,TOWER_WAGON,93.7,0
INSP-600656,AST-SIG-1052,2026-07-11,113,POINT_GEAR_TEST,95.7,0
INSP-600657,AST-TRK-1057,2026-07-11,113,USFD_ULTRASONIC,93.9,0
INSP-600658,AST-TRK-1058,2026-07-11,113,USFD_ULTRASONIC,93.8,0
INSP-600659,AST-TRK-1065,2026-07-11,113,USFD_ULTRASONIC,93.6,0
INSP-600660,AST-TRK-1118,2026-07-11,113,USFD_ULTRASONIC,91.3,0
INSP-600661,AST-TRK-1119,2026-07-11,113,USFD_ULTRASONIC,97.0,0
INSP-600662,AST-TRK-1133,2026-07-11,113,USFD_ULTRASONIC,93.8,0
INSP-600663,AST-TRK-1165,2026-07-11,113,USFD_ULTRASONIC,96.7,0
INSP-600664,AST-TRK-1166,2026-07-11,113,USFD_ULTRASONIC,92.8,0
INSP-600665,AST-TRK-1011,2026-07-12,114,USFD_ULTRASONIC,88.3,0
INSP-600666,AST-OHE-1015,2026-07-12,114,TOWER_WAGON,93.7,0
INSP-600667,AST-TRK-1124,2026-07-12,114,USFD_ULTRASONIC,93.2,0
INSP-600668,AST-TRK-1135,2026-07-12,114,USFD_ULTRASONIC,97.3,0
INSP-600669,AST-TRK-1161,2026-07-12,114,USFD_ULTRASONIC,94.4,0
INSP-600670,AST-TRK-1066,2026-07-13,115,USFD_ULTRASONIC,91.4,0
INSP-600671,AST-PNT-1085,2026-07-13,115,POINT_GEAR_TEST,92.7,0
INSP-600672,AST-TRK-1087,2026-07-13,115,USFD_ULTRASONIC,95.2,0
INSP-600673,AST-TRK-1144,2026-07-13,115,USFD_ULTRASONIC,91.3,0
INSP-600674,AST-PNT-1019,2026-07-14,116,POINT_GEAR_TEST,92.0,0
INSP-600675,AST-PNT-1129,2026-07-14,116,POINT_GEAR_TEST,94.9,0
INSP-600676,AST-TRK-1153,2026-07-14,116,USFD_ULTRASONIC,95.8,0
INSP-600677,AST-TRK-1170,2026-07-14,116,USFD_ULTRASONIC,95.4,0
INSP-600678,AST-TRK-1076,2026-07-15,117,USFD_ULTRASONIC,96.2,0
INSP-600679,AST-TRK-1080,2026-07-15,117,USFD_ULTRASONIC,93.1,0
INSP-600680,AST-TRK-1094,2026-07-15,117,USFD_ULTRASONIC,94.7,0
INSP-600681,AST-TRK-1146,2026-07-15,117,USFD_ULTRASONIC,93.0,0
INSP-600682,AST-TRK-1149,2026-07-15,117,USFD_ULTRASONIC,91.9,0
INSP-600683,AST-SIG-1039,2026-07-16,118,POINT_GEAR_TEST,91.8,0
INSP-600684,AST-TRK-1158,2026-07-16,118,USFD_ULTRASONIC,93.7,0
INSP-600685,AST-OHE-1174,2026-07-16,118,TOWER_WAGON,93.5,0
INSP-600686,AST-TRK-1079,2026-07-17,119,USFD_ULTRASONIC,96.9,0
INSP-600687,AST-TRK-1093,2026-07-17,119,USFD_ULTRASONIC,94.0,0
INSP-600688,AST-TRK-1116,2026-07-17,119,USFD_ULTRASONIC,91.5,0
INSP-600689,AST-PNT-1014,2026-07-18,120,POINT_GEAR_TEST,96.4,0
INSP-600690,AST-TRK-1035,2026-07-18,120,USFD_ULTRASONIC,92.0,0
INSP-600691,AST-OHE-1054,2026-07-18,120,TOWER_WAGON,94.1,0
INSP-600692,AST-TRK-1145,2026-07-18,120,USFD_ULTRASONIC,93.3,0
INSP-600693,AST-OHE-1064,2026-07-19,121,TOWER_WAGON,92.2,0
INSP-600694,AST-TRK-1088,2026-07-19,121,USFD_ULTRASONIC,92.9,0
INSP-600695,AST-TRK-1117,2026-07-19,121,USFD_ULTRASONIC,93.3,0
INSP-600696,AST-TRK-1017,2026-07-20,122,USFD_ULTRASONIC,93.6,0
INSP-600697,AST-OHE-1028,2026-07-20,122,TOWER_WAGON,91.8,0
INSP-600698,AST-TRK-1115,2026-07-20,122,USFD_ULTRASONIC,92.5,0
INSP-600699,AST-TRK-1123,2026-07-20,122,USFD_ULTRASONIC,93.9,0
INSP-600700,AST-TRK-1104,2026-07-21,123,USFD_ULTRASONIC,97.0,0
INSP-600701,AST-TRK-1136,2026-07-21,123,USFD_ULTRASONIC,92.9,0
INSP-600702,AST-SIG-1150,2026-07-21,123,POINT_GEAR_TEST,88.8,0
INSP-600703,AST-TRK-1045,2026-07-22,124,USFD_ULTRASONIC,91.3,0
INSP-600704,AST-PNT-1073,2026-07-22,124,POINT_GEAR_TEST,92.6,0
INSP-600705,AST-TRK-1109,2026-07-22,124,USFD_ULTRASONIC,90.3,0
INSP-600706,AST-TRK-1120,2026-07-22,124,USFD_ULTRASONIC,92.1,0
INSP-600707,AST-TRK-1168,2026-07-22,124,USFD_ULTRASONIC,94.6,0
INSP-600708,AST-SIG-1022,2026-07-23,125,POINT_GEAR_TEST,93.6,0
INSP-600709,AST-TRK-1025,2026-07-23,125,USFD_ULTRASONIC,91.0,0
INSP-600710,AST-TRK-1107,2026-07-23,125,USFD_ULTRASONIC,95.7,0
INSP-600711,AST-TRK-1148,2026-07-23,125,USFD_ULTRASONIC,93.0,0
INSP-600712,AST-TRK-1029,2026-07-24,126,USFD_ULTRASONIC,91.1,0
INSP-600713,AST-TRK-1049,2026-07-24,126,USFD_ULTRASONIC,91.5,0
INSP-600714,AST-TRK-1071,2026-07-24,126,USFD_ULTRASONIC,90.3,0
INSP-600715,AST-OHE-1020,2026-07-25,127,TOWER_WAGON,94.9,0
INSP-600716,AST-TRK-1038,2026-07-25,127,USFD_ULTRASONIC,90.5,0
INSP-600717,AST-OHE-1086,2026-07-25,127,TOWER_WAGON,92.8,0
INSP-600718,AST-TRK-1102,2026-07-25,127,USFD_ULTRASONIC,92.5,0
INSP-600719,AST-SIG-1112,2026-07-25,127,POINT_GEAR_TEST,88.5,0
INSP-600720,AST-TRK-1140,2026-07-25,127,USFD_ULTRASONIC,91.6,0
INSP-600721,AST-TRK-1169,2026-07-25,127,USFD_ULTRASONIC,90.7,0
INSP-600722,AST-TRK-1048,2026-07-26,128,USFD_ULTRASONIC,93.1,0
INSP-600723,AST-OHE-1130,2026-07-26,128,TOWER_WAGON,95.6,0
INSP-600724,AST-TRK-1134,2026-07-26,128,USFD_ULTRASONIC,90.5,0
INSP-600725,AST-TRK-1137,2026-07-26,128,USFD_ULTRASONIC,95.3,0
INSP-600726,AST-TRK-1006,2026-07-27,129,USFD_ULTRASONIC,93.8,0
INSP-600727,AST-TRK-1016,2026-07-27,129,USFD_ULTRASONIC,92.1,0
INSP-600728,AST-TRK-1032,2026-07-27,129,USFD_ULTRASONIC,93.5,0
INSP-600729,AST-TRK-1061,2026-07-27,129,USFD_ULTRASONIC,91.2,0
INSP-600730,AST-TRK-1069,2026-07-27,129,USFD_ULTRASONIC,90.5,0
INSP-600731,AST-TRK-1106,2026-07-27,129,USFD_ULTRASONIC,91.4,0
INSP-600732,AST-TRK-1122,2026-07-27,129,USFD_ULTRASONIC,93.8,0
INSP-600733,AST-TRK-1141,2026-07-27,129,USFD_ULTRASONIC,89.7,0
INSP-600734,AST-OHE-1152,2026-07-27,129,TOWER_WAGON,94.8,0
INSP-600735,AST-TRK-1043,2026-07-28,130,USFD_ULTRASONIC,93.2,0
INSP-600736,AST-TRK-1047,2026-07-28,130,USFD_ULTRASONIC,94.0,0
INSP-600737,AST-TRK-1126,2026-07-28,130,USFD_ULTRASONIC,92.7,0
INSP-600738,AST-SIG-1008,2026-07-29,131,POINT_GEAR_TEST,93.0,0
INSP-600739,AST-TRK-1042,2026-07-29,131,USFD_ULTRASONIC,89.7,0
INSP-600740,AST-OHE-1098,2026-07-29,131,TOWER_WAGON,88.9,0
INSP-600741,AST-TRK-1103,2026-07-29,131,USFD_ULTRASONIC,93.9,0
INSP-600742,AST-TRK-1002,2026-07-30,132,USFD_ULTRASONIC,91.7,0
INSP-600743,AST-TRK-1051,2026-07-30,132,USFD_ULTRASONIC,89.7,0
INSP-600744,AST-SIG-1128,2026-07-30,132,POINT_GEAR_TEST,91.9,0
INSP-600745,AST-TRK-1139,2026-07-30,132,USFD_ULTRASONIC,94.4,0
INSP-600746,AST-PNT-1027,2026-07-31,133,POINT_GEAR_TEST,94.1,0
INSP-600747,AST-TRK-1033,2026-07-31,133,USFD_ULTRASONIC,95.1,0
INSP-600748,AST-TRK-1046,2026-07-31,133,USFD_ULTRASONIC,91.9,0
INSP-600749,AST-TRK-1067,2026-07-31,133,USFD_ULTRASONIC,90.9,0
INSP-600750,AST-TRK-1077,2026-07-31,133,USFD_ULTRASONIC,91.6,0
INSP-600751,AST-TRK-1091,2026-07-31,133,USFD_ULTRASONIC,92.3,0
INSP-600752,AST-TRK-1121,2026-07-31,133,USFD_ULTRASONIC,90.9,0
INSP-600753,AST-TRK-1127,2026-07-31,133,USFD_ULTRASONIC,92.5,0
INSP-600754,AST-TRK-1142,2026-07-31,133,USFD_ULTRASONIC,94.3,0
INSP-600755,AST-TRK-1143,2026-07-31,133,USFD_ULTRASONIC,95.2,0
INSP-600756,AST-PNT-1151,2026-07-31,133,POINT_GEAR_TEST,90.9,0
INSP-600757,AST-TRK-1163,2026-07-31,133,USFD_ULTRASONIC,91.9,0
INSP-600758,AST-TRK-1075,2026-08-01,134,USFD_ULTRASONIC,91.7,0
INSP-600759,AST-TRK-1078,2026-08-01,134,USFD_ULTRASONIC,92.0,0
INSP-600760,AST-TRK-1090,2026-08-01,134,USFD_ULTRASONIC,89.5,0
INSP-600761,AST-PNT-1097,2026-08-01,134,POINT_GEAR_TEST,92.1,0
INSP-600762,AST-TRK-1101,2026-08-01,134,USFD_ULTRASONIC,92.4,0
INSP-600763,AST-PNT-1113,2026-08-01,134,POINT_GEAR_TEST,92.6,0
INSP-600764,AST-TRK-1155,2026-08-01,134,USFD_ULTRASONIC,92.3,0
INSP-600765,AST-OHE-1005,2026-08-02,135,TOWER_WAGON,89.6,0
INSP-600766,AST-SIG-1026,2026-08-02,135,POINT_GEAR_TEST,88.4,0
INSP-600767,AST-TRK-1037,2026-08-02,135,USFD_ULTRASONIC,91.8,0
INSP-600768,AST-PNT-1040,2026-08-02,135,POINT_GEAR_TEST,91.3,0
INSP-600769,AST-TRK-1138,2026-08-02,135,USFD_ULTRASONIC,93.9,0
INSP-600770,AST-PNT-1004,2026-08-03,136,POINT_GEAR_TEST,87.5,0
INSP-600771,AST-PNT-1023,2026-08-03,136,POINT_GEAR_TEST,89.2,0
INSP-600772,AST-PNT-1053,2026-08-03,136,POINT_GEAR_TEST,91.4,0
INSP-600773,AST-TRK-1089,2026-08-03,136,USFD_ULTRASONIC,91.1,0
INSP-600774,AST-TRK-1099,2026-08-03,136,USFD_ULTRASONIC,93.5,0
INSP-600775,AST-TRK-1132,2026-08-03,136,USFD_ULTRASONIC,92.0,0
INSP-600776,AST-TRK-1147,2026-08-03,136,USFD_ULTRASONIC,95.4,0
INSP-600777,AST-TRK-1050,2026-08-04,137,USFD_ULTRASONIC,93.4,0
INSP-600778,AST-TRK-1060,2026-08-04,137,USFD_ULTRASONIC,90.3,0
INSP-600779,AST-TRK-1108,2026-08-04,137,USFD_ULTRASONIC,90.2,0
INSP-600780,AST-TRK-1111,2026-08-04,137,USFD_ULTRASONIC,92.5,0
INSP-600781,AST-TRK-1160,2026-08-04,137,USFD_ULTRASONIC,95.0,0
INSP-600782,AST-TRK-1057,2026-08-05,138,USFD_ULTRASONIC,90.8,0
INSP-600783,AST-TRK-1059,2026-08-05,138,USFD_ULTRASONIC,92.1,0
INSP-600784,AST-OHE-1074,2026-08-05,138,TOWER_WAGON,91.6,0
INSP-600785,AST-TRK-1081,2026-08-05,138,USFD_ULTRASONIC,89.0,0
INSP-600786,AST-TRK-1082,2026-08-05,138,USFD_ULTRASONIC,89.7,0
INSP-600787,AST-TRK-1100,2026-08-05,138,USFD_ULTRASONIC,90.1,0
INSP-600788,AST-OHE-1114,2026-08-05,138,TOWER_WAGON,90.8,0
INSP-600789,AST-TRK-1167,2026-08-05,138,USFD_ULTRASONIC,93.0,0
INSP-600790,AST-TRK-1012,2026-08-06,139,USFD_ULTRASONIC,93.3,0
INSP-600791,AST-OHE-1024,2026-08-06,139,TOWER_WAGON,90.8,0
INSP-600792,AST-SIG-1052,2026-08-06,139,POINT_GEAR_TEST,95.3,0
INSP-600793,AST-TRK-1131,2026-08-06,139,USFD_ULTRASONIC,91.6,0
INSP-600794,AST-TRK-1133,2026-08-06,139,USFD_ULTRASONIC,91.0,0
INSP-600795,AST-TRK-1154,2026-08-06,139,USFD_ULTRASONIC,88.8,0
INSP-600796,AST-TRK-1159,2026-08-06,139,USFD_ULTRASONIC,91.3,0
INSP-600797,AST-TRK-1162,2026-08-06,139,USFD_ULTRASONIC,90.8,0
INSP-600798,AST-TRK-1166,2026-08-06,139,USFD_ULTRASONIC,92.3,0
INSP-600799,AST-TRK-1001,2026-08-07,140,USFD_ULTRASONIC,92.0,0
INSP-600800,AST-TRK-1034,2026-08-07,140,USFD_ULTRASONIC,91.8,0
INSP-600801,AST-OHE-1041,2026-08-07,140,TOWER_WAGON,89.9,0
INSP-600802,AST-TRK-1044,2026-08-07,140,USFD_ULTRASONIC,93.3,0
INSP-600803,AST-TRK-1066,2026-08-07,140,USFD_ULTRASONIC,90.2,0
INSP-600804,AST-SIG-1072,2026-08-07,140,POINT_GEAR_TEST,94.4,0
INSP-600805,AST-SIG-1084,2026-08-07,140,POINT_GEAR_TEST,96.7,0
INSP-600806,AST-TRK-1135,2026-08-07,140,USFD_ULTRASONIC,93.2,0
INSP-600807,AST-TRK-1156,2026-08-07,140,USFD_ULTRASONIC,92.3,0
INSP-600808,AST-TRK-1157,2026-08-07,140,USFD_ULTRASONIC,90.3,0
INSP-600809,AST-TRK-1171,2026-08-07,140,USFD_ULTRASONIC,91.0,0
INSP-600810,AST-SIG-1172,2026-08-07,140,POINT_GEAR_TEST,91.6,0
INSP-600811,AST-TRK-1007,2026-08-08,141,USFD_ULTRASONIC,91.2,0
INSP-600812,AST-TRK-1011,2026-08-08,141,USFD_ULTRASONIC,92.4,0
INSP-600813,AST-TRK-1021,2026-08-08,141,USFD_ULTRASONIC,92.6,0
INSP-600814,AST-TRK-1030,2026-08-08,141,USFD_ULTRASONIC,91.8,0
INSP-600815,AST-PNT-1063,2026-08-08,141,POINT_GEAR_TEST,93.6,0
INSP-600816,AST-TRK-1110,2026-08-08,141,USFD_ULTRASONIC,91.2,0
INSP-600817,AST-TRK-1124,2026-08-08,141,USFD_ULTRASONIC,92.9,0
INSP-600818,AST-SIG-1003,2026-08-09,142,POINT_GEAR_TEST,84.6,0
INSP-600819,AST-OHE-1010,2026-08-09,142,TOWER_WAGON,90.4,0
INSP-600820,AST-SIG-1018,2026-08-09,142,POINT_GEAR_TEST,90.0,0
INSP-600821,AST-TRK-1031,2026-08-09,142,USFD_ULTRASONIC,89.0,0
INSP-600822,AST-SIG-1062,2026-08-09,142,POINT_GEAR_TEST,84.4,0
INSP-600823,AST-TRK-1068,2026-08-09,142,USFD_ULTRASONIC,91.9,0
INSP-600824,AST-TRK-1070,2026-08-09,142,USFD_ULTRASONIC,93.2,0
INSP-600825,AST-TRK-1087,2026-08-09,142,USFD_ULTRASONIC,91.7,0
INSP-600826,AST-TRK-1118,2026-08-09,142,USFD_ULTRASONIC,89.8,0
INSP-600827,AST-TRK-1125,2026-08-09,142,USFD_ULTRASONIC,90.4,0
INSP-600828,AST-TRK-1036,2026-08-10,143,USFD_ULTRASONIC,89.1,0
INSP-600829,AST-TRK-1056,2026-08-10,143,USFD_ULTRASONIC,89.8,0
INSP-600830,AST-TRK-1058,2026-08-10,143,USFD_ULTRASONIC,90.8,0
INSP-600831,AST-TRK-1092,2026-08-10,143,USFD_ULTRASONIC,90.5,0
INSP-600832,AST-TRK-1144,2026-08-10,143,USFD_ULTRASONIC,88.7,0
INSP-600833,AST-TRK-1161,2026-08-10,143,USFD_ULTRASONIC,91.4,0
INSP-600834,AST-TRK-1055,2026-08-11,144,USFD_ULTRASONIC,92.8,0
INSP-600835,AST-TRK-1083,2026-08-11,144,USFD_ULTRASONIC,92.2,0
INSP-600836,AST-TRK-1094,2026-08-11,144,USFD_ULTRASONIC,89.5,0
INSP-600837,AST-TRK-1095,2026-08-11,144,USFD_ULTRASONIC,93.8,0
INSP-600838,AST-SIG-1096,2026-08-11,144,POINT_GEAR_TEST,89.8,0
INSP-600839,AST-TRK-1105,2026-08-11,144,USFD_ULTRASONIC,89.5,0
INSP-600840,AST-TRK-1164,2026-08-11,144,USFD_ULTRASONIC,93.4,0
INSP-600841,AST-PNT-1009,2026-08-12,145,POINT_GEAR_TEST,91.0,0
INSP-600842,AST-SIG-1013,2026-08-12,145,POINT_GEAR_TEST,88.1,0
INSP-600843,AST-TRK-1065,2026-08-12,145,USFD_ULTRASONIC,92.9,0
INSP-600844,AST-TRK-1116,2026-08-12,145,USFD_ULTRASONIC,88.8,0
INSP-600845,AST-TRK-1119,2026-08-12,145,USFD_ULTRASONIC,93.8,0
INSP-600846,AST-TRK-1153,2026-08-12,145,USFD_ULTRASONIC,91.7,0
INSP-600847,AST-TRK-1165,2026-08-12,145,USFD_ULTRASONIC,92.0,0
INSP-600848,AST-PNT-1173,2026-08-12,145,POINT_GEAR_TEST,89.4,0
INSP-600849,AST-TRK-1035,2026-08-13,146,USFD_ULTRASONIC,90.8,0
INSP-600850,AST-SIG-1039,2026-08-13,146,POINT_GEAR_TEST,90.1,0
INSP-600851,AST-TRK-1093,2026-08-13,146,USFD_ULTRASONIC,94.2,0
INSP-600852,AST-TRK-1170,2026-08-13,146,USFD_ULTRASONIC,92.4,0
INSP-600853,AST-OHE-1015,2026-08-14,147,TOWER_WAGON,91.4,0
INSP-600854,AST-PNT-1019,2026-08-14,147,POINT_GEAR_TEST,97.7,0
INSP-600855,AST-TRK-1079,2026-08-14,147,USFD_ULTRASONIC,92.5,0
INSP-600856,AST-TRK-1088,2026-08-14,147,USFD_ULTRASONIC,89.2,0
INSP-600857,AST-PNT-1129,2026-08-14,147,POINT_GEAR_TEST,88.5,0
INSP-600858,AST-TRK-1146,2026-08-14,147,USFD_ULTRASONIC,89.8,0
INSP-600859,AST-TRK-1149,2026-08-14,147,USFD_ULTRASONIC,92.4,0
INSP-600860,AST-TRK-1158,2026-08-14,147,USFD_ULTRASONIC,91.5,0
INSP-600861,AST-TRK-1080,2026-08-15,148,USFD_ULTRASONIC,89.8,0
INSP-600862,AST-TRK-1117,2026-08-15,148,USFD_ULTRASONIC,94.9,0
INSP-600863,AST-PNT-1014,2026-08-16,149,POINT_GEAR_TEST,91.8,0
INSP-600864,AST-PNT-1085,2026-08-16,149,POINT_GEAR_TEST,97.8,0
INSP-600865,AST-TRK-1136,2026-08-16,149,USFD_ULTRASONIC,88.0,0
INSP-600866,AST-OHE-1064,2026-08-17,150,TOWER_WAGON,91.3,0
INSP-600867,AST-TRK-1123,2026-08-17,150,USFD_ULTRASONIC,91.4,0
INSP-600868,AST-SIG-1022,2026-08-18,151,POINT_GEAR_TEST,91.3,0
INSP-600869,AST-OHE-1028,2026-08-18,151,TOWER_WAGON,88.9,0
INSP-600870,AST-TRK-1045,2026-08-18,151,USFD_ULTRASONIC,91.6,0
INSP-600871,AST-TRK-1076,2026-08-18,151,USFD_ULTRASONIC,93.2,0
INSP-600872,AST-TRK-1115,2026-08-18,151,USFD_ULTRASONIC,92.2,0
INSP-600873,AST-TRK-1145,2026-08-18,151,USFD_ULTRASONIC,89.1,0
INSP-600874,AST-OHE-1174,2026-08-18,151,TOWER_WAGON,93.9,0
INSP-600875,AST-TRK-1017,2026-08-19,152,USFD_ULTRASONIC,93.2,0
INSP-600876,AST-OHE-1054,2026-08-19,152,TOWER_WAGON,96.6,0
INSP-600877,AST-TRK-1071,2026-08-19,152,USFD_ULTRASONIC,91.3,0
INSP-600878,AST-TRK-1168,2026-08-19,152,USFD_ULTRASONIC,95.4,0
INSP-600879,AST-TRK-1029,2026-08-20,153,USFD_ULTRASONIC,94.3,0
INSP-600880,AST-PNT-1073,2026-08-20,153,POINT_GEAR_TEST,91.8,0
INSP-600881,AST-OHE-1086,2026-08-20,153,TOWER_WAGON,90.4,0
INSP-600882,AST-TRK-1104,2026-08-20,153,USFD_ULTRASONIC,92.7,0
INSP-600883,AST-TRK-1120,2026-08-20,153,USFD_ULTRASONIC,89.3,0
INSP-600884,AST-SIG-1150,2026-08-20,153,POINT_GEAR_TEST,83.8,0
INSP-600885,AST-TRK-1169,2026-08-21,154,USFD_ULTRASONIC,90.1,0
INSP-600886,AST-TRK-1006,2026-08-22,155,USFD_ULTRASONIC,90.9,0
INSP-600887,AST-OHE-1020,2026-08-22,155,TOWER_WAGON,92.4,0
INSP-600888,AST-TRK-1025,2026-08-22,155,USFD_ULTRASONIC,90.6,0
INSP-600889,AST-TRK-1048,2026-08-22,155,USFD_ULTRASONIC,93.1,0
INSP-600890,AST-TRK-1102,2026-08-22,155,USFD_ULTRASONIC,90.7,0
INSP-600891,AST-OHE-1152,2026-08-22,155,TOWER_WAGON,90.0,0
INSP-600892,AST-TRK-1038,2026-08-23,156,USFD_ULTRASONIC,92.7,0
INSP-600893,AST-TRK-1043,2026-08-23,156,USFD_ULTRASONIC,90.2,0
INSP-600894,AST-TRK-1047,2026-08-23,156,USFD_ULTRASONIC,96.4,0
INSP-600895,AST-TRK-1049,2026-08-23,156,USFD_ULTRASONIC,92.6,0
INSP-600896,AST-TRK-1061,2026-08-24,157,USFD_ULTRASONIC,97.3,0
INSP-600897,AST-SIG-1112,2026-08-24,157,POINT_GEAR_TEST,84.2,0
INSP-600898,AST-TRK-1051,2026-08-25,158,USFD_ULTRASONIC,92.8,0
INSP-600899,AST-TRK-1103,2026-08-25,158,USFD_ULTRASONIC,90.1,0
INSP-600900,AST-TRK-1106,2026-08-25,158,USFD_ULTRASONIC,91.4,0
INSP-600901,AST-TRK-1109,2026-08-25,158,USFD_ULTRASONIC,90.0,0
INSP-600902,AST-OHE-1130,2026-08-25,158,TOWER_WAGON,91.9,0
INSP-600903,AST-TRK-1137,2026-08-25,158,USFD_ULTRASONIC,92.3,0
INSP-600904,AST-TRK-1140,2026-08-25,158,USFD_ULTRASONIC,89.8,0
INSP-600905,AST-TRK-1141,2026-08-25,158,USFD_ULTRASONIC,88.9,0
INSP-600906,AST-TRK-1142,2026-08-25,158,USFD_ULTRASONIC,90.5,0
INSP-600907,AST-TRK-1016,2026-08-26,159,USFD_ULTRASONIC,94.0,0
INSP-600908,AST-TRK-1107,2026-08-26,159,USFD_ULTRASONIC,89.5,0
INSP-600909,AST-OHE-1005,2026-08-27,160,TOWER_WAGON,94.9,0
INSP-600910,AST-SIG-1008,2026-08-27,160,POINT_GEAR_TEST,89.1,0
INSP-600911,AST-TRK-1037,2026-08-27,160,USFD_ULTRASONIC,95.3,0
INSP-600912,AST-TRK-1134,2026-08-27,160,USFD_ULTRASONIC,94.7,0
INSP-600913,AST-TRK-1148,2026-08-27,160,USFD_ULTRASONIC,88.9,0
INSP-600914,AST-TRK-1002,2026-08-28,161,USFD_ULTRASONIC,91.5,0
INSP-600915,AST-PNT-1040,2026-08-28,161,POINT_GEAR_TEST,96.4,0
INSP-600916,AST-TRK-1075,2026-08-28,161,USFD_ULTRASONIC,92.2,0
INSP-600917,AST-TRK-1121,2026-08-28,161,USFD_ULTRASONIC,95.0,0
INSP-600918,AST-TRK-1122,2026-08-28,161,USFD_ULTRASONIC,90.4,0
INSP-600919,AST-TRK-1126,2026-08-28,161,USFD_ULTRASONIC,93.6,0
INSP-600920,AST-SIG-1128,2026-08-28,161,POINT_GEAR_TEST,92.1,0
INSP-600921,AST-TRK-1046,2026-08-29,162,USFD_ULTRASONIC,93.6,0
INSP-600922,AST-TRK-1067,2026-08-29,162,USFD_ULTRASONIC,94.5,0
INSP-600923,AST-TRK-1069,2026-08-29,162,USFD_ULTRASONIC,93.0,0
INSP-600924,AST-TRK-1077,2026-08-29,162,USFD_ULTRASONIC,95.5,0
INSP-600925,AST-PNT-1097,2026-08-29,162,POINT_GEAR_TEST,98.4,0
INSP-600926,AST-TRK-1143,2026-08-29,162,USFD_ULTRASONIC,92.0,0
INSP-600927,AST-TRK-1032,2026-08-30,163,USFD_ULTRASONIC,93.5,0
INSP-600928,AST-TRK-1060,2026-08-30,163,USFD_ULTRASONIC,94.7,0
INSP-600929,AST-TRK-1099,2026-08-30,163,USFD_ULTRASONIC,89.1,0
INSP-600930,AST-TRK-1139,2026-08-30,163,USFD_ULTRASONIC,90.0,0
INSP-600931,AST-PNT-1027,2026-08-31,164,POINT_GEAR_TEST,95.3,0
INSP-600932,AST-TRK-1090,2026-08-31,164,USFD_ULTRASONIC,96.1,0
INSP-600933,AST-TRK-1091,2026-08-31,164,USFD_ULTRASONIC,94.9,0
INSP-600934,AST-PNT-1113,2026-08-31,164,POINT_GEAR_TEST,96.1,0
INSP-600935,AST-OHE-1114,2026-08-31,164,TOWER_WAGON,87.2,0
